Fire Date,Fire Time,Source,Latitude,Longitude,State,District,Circle,Division,Range,Block/Section/Round,Beat,Forest Block,Compartment No,
"2024-02-10","02:12:41","SNPP","09° 31' 21""N","77° 08' 08""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","PERIYAR TIGER RESERVE EAST DIVISION","VALLAKKADAVU RANGE",,,,,
"2024-02-10","13:22:41","SNPP","09° 17' 06""N","76° 57' 06""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","RANNI DIVISION","VADASSERIKKARA RANGE",,,,,
"2024-02-10","13:22:41","SNPP","09° 30' 04""N","77° 07' 26""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","PERIYAR TIGER RESERVE EAST DIVISION","VALLAKKADAVU RANGE",,,,,
"2024-02-10","13:22:41","SNPP","09° 30' 04""N","77° 07' 26""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","PERIYAR TIGER RESERVE WEST DIVISION","AZHUTHA RANGE",,,,,
"2024-02-10","13:22:41","SNPP","09° 33' 45""N","77° 07' 04""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","KUMILY RANGE",,,,,
"2024-02-10","13:22:41","SNPP","09° 33' 45""N","77° 07' 04""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","PERIYAR TIGER RESERVE EAST DIVISION","VALLAKKADAVU RANGE",,,,,
"2024-02-10","13:22:41","SNPP","09° 33' 47""N","77° 07' 17""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","KUMILY RANGE",,,,,
"2024-02-10","13:22:41","SNPP","09° 33' 47""N","77° 07' 17""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","PERIYAR TIGER RESERVE EAST DIVISION","VALLAKKADAVU RANGE",,,,,
"2024-02-10","13:22:41","SNPP","09° 53' 53""N","76° 53' 20""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2024-02-10","13:22:41","SNPP","10° 02' 24""N","77° 05' 08""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-10","13:22:41","SNPP","10° 13' 17""N","77° 16' 46""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","KURINJIMALA SANCTUARY",,,,,
"2024-02-10","13:22:41","SNPP","10° 13' 21""N","77° 17' 07""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","KURINJIMALA SANCTUARY",,,,,
"2024-02-10","13:22:41","SNPP","10° 13' 32""N","77° 16' 44""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","KURINJIMALA SANCTUARY",,,,,
"2024-02-10","13:22:41","SNPP","10° 13' 35""N","77° 17' 05""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","KURINJIMALA SANCTUARY",,,,,
"2024-02-10","13:22:41","SNPP","11° 43' 19""N","76° 23' 53""E","KERALA","WAYNAD","WILDLIFE NORTHERN CIRCLE","WAYANAD WILDLIFE DIVISION","SULTHAN BATHERY RANGE",,,,,
"2024-02-10","13:22:41","SNPP","11° 43' 27""N","76° 23' 36""E","KERALA","WAYNAD","WILDLIFE NORTHERN CIRCLE","WAYANAD WILDLIFE DIVISION","SULTHAN BATHERY RANGE",,,,,
"2024-02-10","13:22:41","SNPP","11° 43' 29""N","76° 23' 49""E","KERALA","WAYNAD","WILDLIFE NORTHERN CIRCLE","WAYANAD WILDLIFE DIVISION","SULTHAN BATHERY RANGE",,,,,
"2024-02-10","13:22:41","SNPP","11° 43' 32""N","76° 23' 37""E","KERALA","WAYNAD","WILDLIFE NORTHERN CIRCLE","WAYANAD WILDLIFE DIVISION","SULTHAN BATHERY RANGE",,,,,
"2024-02-10","13:22:41","SNPP","11° 43' 34""N","76° 23' 50""E","KERALA","WAYNAD","WILDLIFE NORTHERN CIRCLE","WAYANAD WILDLIFE DIVISION","SULTHAN BATHERY RANGE",,,,,
"2024-02-11","01:53:46","SNPP","09° 29' 25""N","76° 56' 11""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2024-02-11","01:53:46","SNPP","09° 53' 41""N","76° 52' 05""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2024-02-11","01:53:46","SNPP","10° 04' 52""N","76° 45' 29""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2024-02-11","01:53:46","SNPP","10° 05' 04""N","76° 45' 31""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2024-02-11","01:53:46","SNPP","10° 10' 28""N","77° 13' 59""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","ANAMUDI SHOLA NP",,,,,
"2024-02-11","01:53:46","SNPP","10° 14' 15""N","77° 13' 18""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2024-02-11","01:53:46","SNPP","10° 14' 15""N","77° 13' 18""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","MUNNAR WILDLIFE DIVISION","ANAMUDI SHOLA NP",,,,,
"2024-02-11","01:53:46","SNPP","10° 14' 27""N","77° 13' 21""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2024-02-11","01:53:46","SNPP","11° 06' 10""N","76° 36' 37""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2024-02-11","13:04:29","SNPP","09° 33' 58""N","77° 09' 26""E","KERALA","IDUKKI","FDPT KOTTAYAM CIRCLE","PERIYAR TIGER RESERVE EAST DIVISION","THEKKADY RANGE",,,,,
"2024-02-11","13:04:29","SNPP","09° 41' 02""N","76° 56' 05""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2024-02-11","13:04:29","SNPP","10° 03' 03""N","77° 01' 14""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-11","13:04:29","SNPP","10° 04' 19""N","77° 06' 15""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-11","13:04:29","SNPP","10° 04' 33""N","76° 45' 38""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2024-02-11","13:04:29","SNPP","10° 04' 36""N","76° 45' 56""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2024-02-11","13:04:29","SNPP","10° 06' 52""N","77° 08' 58""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-11","13:04:29","SNPP","10° 06' 52""N","77° 08' 56""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-12","01:35:33","SNPP","09° 53' 30""N","76° 52' 10""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2024-02-12","01:35:33","SNPP","09° 53' 35""N","76° 52' 22""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2024-02-12","01:35:33","SNPP","10° 02' 29""N","77° 12' 48""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-12","01:35:33","SNPP","10° 02' 31""N","77° 12' 32""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-12","01:35:33","SNPP","10° 04' 05""N","77° 06' 38""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-12","01:35:33","SNPP","10° 04' 19""N","77° 06' 40""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-12","01:35:33","SNPP","10° 04' 27""N","76° 46' 26""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2024-02-12","14:25:50","SNPP","09° 40' 39""N","76° 55' 43""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2024-02-12","14:25:50","SNPP","09° 56' 30""N","76° 55' 01""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2024-02-13","01:16:38","SNPP","09° 46' 16""N","76° 49' 58""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2024-02-13","14:06:12","SNPP","09° 00' 10""N","77° 09' 05""E","KERALA","KOLLAM","SOUTHERN CIRCLE","THENMALA DIVISION","ARYANKAVU RANGE",,,,,
"2024-02-13","14:06:12","SNPP","09° 00' 12""N","77° 09' 19""E","KERALA","KOLLAM","SOUTHERN CIRCLE","THENMALA DIVISION","ARYANKAVU RANGE",,,,,
"2024-02-13","14:06:12","SNPP","09° 42' 46""N","76° 52' 41""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2024-02-13","14:06:12","SNPP","10° 02' 45""N","77° 11' 35""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-13","14:06:12","SNPP","11° 06' 54""N","76° 21' 34""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR SOUTH DIVISION","KALIKAVU RANGE",,,,,
"2024-02-14","00:57:43","SNPP","10° 02' 29""N","77° 00' 43""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-14","00:57:43","SNPP","10° 02' 40""N","77° 01' 26""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-14","00:57:43","SNPP","10° 02' 42""N","77° 01' 10""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-14","02:38:00","SNPP","10° 02' 32""N","77° 00' 59""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-14","02:38:00","SNPP","10° 02' 43""N","77° 00' 45""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-14","13:48:00","SNPP","10° 00' 40""N","76° 54' 22""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","ADIMALY RANGE",,,,,
"2024-02-14","13:48:00","SNPP","10° 01' 51""N","77° 12' 03""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-14","13:48:00","SNPP","10° 01' 53""N","77° 12' 16""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-14","13:48:00","SNPP","11° 23' 02""N","76° 08' 39""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR NORTH DIVISION","EDAVANNA RANGE",,,,,
"2024-02-14","13:48:00","SNPP","11° 23' 04""N","76° 08' 52""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR NORTH DIVISION","EDAVANNA RANGE",,,,,
"2024-02-14","13:48:00","SNPP","11° 23' 06""N","76° 09' 05""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR NORTH DIVISION","EDAVANNA RANGE",,,,,
"2024-02-15","02:19:05","SNPP","09° 41' 25""N","76° 53' 20""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2024-02-15","02:19:05","SNPP","11° 23' 03""N","76° 08' 43""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR NORTH DIVISION","EDAVANNA RANGE",,,,,
"2024-02-15","13:29:04","SNPP","09° 15' 05""N","76° 53' 30""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","KONNI DIVISION","KONNI RANGE",,,,,
"2024-02-15","13:29:04","SNPP","09° 15' 07""N","76° 53' 20""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","KONNI DIVISION","KONNI RANGE",,,,,
"2024-02-15","13:29:04","SNPP","10° 32' 17""N","76° 26' 09""E","KERALA","PALAKKAD","EASTERN CIRCLE","NEMMARA DIVISION","ALATHUR RANGE",,,,,
"2024-02-15","13:29:04","SNPP","10° 59' 13""N","76° 16' 23""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR SOUTH DIVISION","KALIKAVU RANGE",,,,,
"2024-02-15","13:29:04","SNPP","11° 53' 28""N","75° 59' 24""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD NORTH DIVISION","BEGUR RANGE",,,,,
"2024-02-16","02:00:09","SNPP","09° 51' 05""N","76° 53' 52""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2024-02-16","02:00:09","SNPP","09° 53' 36""N","76° 51' 02""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2024-02-16","02:00:09","SNPP","10° 05' 56""N","76° 45' 04""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2024-02-16","02:00:09","SNPP","10° 06' 06""N","76° 45' 03""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2024-02-16","02:00:09","SNPP","10° 49' 44""N","76° 46' 38""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2024-02-16","02:00:09","SNPP","10° 59' 30""N","76° 16' 06""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR SOUTH DIVISION","KALIKAVU RANGE",,,,,
"2024-02-16","13:10:09","SNPP","10° 59' 10""N","76° 15' 53""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR SOUTH DIVISION","KALIKAVU RANGE",,,,,
"2024-02-16","13:10:09","SNPP","11° 05' 07""N","76° 33' 53""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2024-02-17","01:41:14","SNPP","09° 35' 36""N","76° 54' 40""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2024-02-17","01:41:14","SNPP","09° 56' 39""N","76° 51' 06""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2024-02-17","01:41:14","SNPP","10° 49' 21""N","76° 43' 49""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2024-02-17","01:41:14","SNPP","10° 50' 22""N","76° 50' 18""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2024-02-17","01:41:14","SNPP","10° 59' 17""N","76° 15' 50""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR SOUTH DIVISION","KALIKAVU RANGE",,,,,
"2024-02-17","01:41:14","SNPP","10° 59' 30""N","76° 15' 51""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR SOUTH DIVISION","KALIKAVU RANGE",,,,,
"2024-02-17","01:41:14","SNPP","11° 01' 14""N","76° 26' 50""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","MANNARKKAD RANGE",,,,,
"2024-02-17","14:32:14","SNPP","09° 38' 09""N","76° 55' 30""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2024-02-17","14:32:14","SNPP","09° 38' 09""N","76° 55' 30""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2024-02-17","14:32:14","SNPP","10° 02' 19""N","76° 49' 50""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2024-02-17","14:32:14","SNPP","11° 30' 53""N","76° 10' 48""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","MEPPADY RANGE",,,,,
"2024-02-18","01:23:01","SNPP","10° 49' 56""N","76° 46' 50""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2024-02-18","01:23:01","SNPP","10° 49' 58""N","76° 46' 31""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2024-02-18","14:12:35","SNPP","10° 02' 00""N","76° 50' 19""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2024-02-18","14:12:35","SNPP","10° 02' 02""N","76° 50' 34""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2024-02-18","14:12:35","SNPP","10° 02' 10""N","76° 49' 26""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2024-02-18","14:12:35","SNPP","10° 30' 19""N","76° 35' 27""E","KERALA","PALAKKAD","EASTERN CIRCLE","NEMMARA DIVISION","NELLIYAMPATHY RANGE",,,,,
"2024-02-18","14:12:35","SNPP","11° 02' 19""N","76° 27' 32""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","MANNARKKAD RANGE",,,,,
"2024-02-18","14:12:35","SNPP","11° 02' 35""N","76° 27' 27""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","MANNARKKAD RANGE",,,,,
"2024-02-18","14:12:35","SNPP","11° 02' 37""N","76° 27' 43""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","MANNARKKAD RANGE",,,,,
"2024-02-18","14:12:35","SNPP","11° 39' 30""N","76° 13' 06""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD SOUTH DIVISION","CHEDLETH RANGE",,,,,
"2024-02-19","01:04:06","SNPP","10° 02' 04""N","76° 50' 27""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2024-02-19","01:04:06","SNPP","10° 02' 05""N","76° 50' 21""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2024-02-19","01:04:06","SNPP","10° 48' 16""N","76° 42' 55""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2024-02-19","13:54:23","SNPP","09° 00' 56""N","77° 00' 49""E","KERALA","KOLLAM","SOUTHERN CIRCLE","PUNALUR DIVISION","PATHANAPURAM RANGE",,,,,
"2024-02-19","13:54:23","SNPP","09° 00' 57""N","77° 00' 46""E","KERALA","KOLLAM","SOUTHERN CIRCLE","PUNALUR DIVISION","PATHANAPURAM RANGE",,,,,
"2024-02-19","13:54:23","SNPP","09° 43' 44""N","77° 01' 10""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2024-02-19","13:54:23","SNPP","10° 01' 58""N","76° 49' 53""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2024-02-19","13:54:23","SNPP","10° 50' 06""N","76° 47' 12""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2024-02-20","13:35:27","SNPP","09° 41' 15""N","76° 57' 57""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2024-02-20","13:35:27","SNPP","09° 44' 27""N","76° 52' 44""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2024-02-20","13:35:27","SNPP","09° 44' 27""N","76° 52' 44""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2024-02-20","13:35:27","SNPP","09° 45' 41""N","76° 49' 45""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2024-02-20","13:35:27","SNPP","09° 45' 41""N","76° 49' 45""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2024-02-20","13:35:27","SNPP","09° 45' 41""N","76° 49' 45""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2024-02-20","13:35:27","SNPP","09° 47' 16""N","77° 03' 57""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","AYYAPPANKOVIL RANGE",,,,,
"2024-02-21","02:06:32","SNPP","09° 04' 19""N","76° 56' 07""E","KERALA","KOLLAM","SOUTHERN CIRCLE","PUNALUR DIVISION","PATHANAPURAM RANGE",,,,,
"2024-02-21","13:16:32","SNPP","10° 32' 17""N","76° 26' 15""E","KERALA","PALAKKAD","EASTERN CIRCLE","NEMMARA DIVISION","ALATHUR RANGE",,,,,
"2024-02-22","12:58:19","SNPP","09° 11' 35""N","76° 54' 49""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","KONNI DIVISION","KONNI RANGE",,,,,
"2024-02-23","14:18:59","SNPP","09° 59' 02""N","76° 52' 50""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2024-02-23","14:18:59","SNPP","09° 59' 02""N","76° 52' 50""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2024-02-24","01:10:29","SNPP","09° 11' 54""N","76° 55' 06""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","KONNI DIVISION","KONNI RANGE",,,,,
"2024-02-24","14:00:03","SNPP","09° 11' 46""N","76° 55' 07""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","KONNI DIVISION","KONNI RANGE",,,,,
"2024-02-24","14:00:03","SNPP","09° 11' 53""N","76° 55' 15""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","KONNI DIVISION","KONNI RANGE",,,,,
"2024-02-24","14:00:03","SNPP","09° 11' 53""N","76° 55' 15""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","KONNI DIVISION","NADUVATHUMUZHI RANGE",,,,,
"2024-02-24","14:00:03","SNPP","10° 13' 40""N","77° 09' 09""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MARAYUR DIVISION","KANTHALLOOR RANGE",,,,,
"2024-02-24","14:00:03","SNPP","11° 00' 48""N","76° 16' 18""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR SOUTH DIVISION","KALIKAVU RANGE",,,,,
"2024-02-25","13:41:51","SNPP","09° 11' 55""N","76° 54' 45""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","KONNI DIVISION","KONNI RANGE",,,,,
"2024-02-25","13:41:51","SNPP","09° 27' 16""N","76° 56' 51""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2024-02-25","13:41:51","SNPP","09° 53' 36""N","76° 51' 29""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTHAMANGALAM DIVISION","THODUPUZHA RANGE",,,,,
"2024-02-26","02:12:55","SNPP","10° 49' 52""N","76° 44' 05""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2024-02-26","13:22:55","SNPP","09° 06' 10""N","76° 56' 46""E","KERALA","KOLLAM","SOUTHERN CIRCLE","PUNALUR DIVISION","PATHANAPURAM RANGE",,,,,
"2024-02-26","13:22:55","SNPP","09° 12' 18""N","76° 54' 31""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","KONNI DIVISION","KONNI RANGE",,,,,
"2024-02-26","13:22:55","SNPP","09° 28' 50""N","76° 58' 12""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2024-02-26","13:22:55","SNPP","09° 36' 13""N","76° 55' 55""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2024-02-26","13:22:55","SNPP","10° 01' 23""N","77° 06' 11""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","DEVIKULAM RANGE",,,,,
"2024-02-26","13:22:55","SNPP","10° 30' 14""N","76° 34' 39""E","KERALA","PALAKKAD","EASTERN CIRCLE","NEMMARA DIVISION","NELLIYAMPATHY RANGE",,,,,
"2024-02-26","13:22:55","SNPP","11° 45' 23""N","76° 05' 02""E","KERALA","WAYNAD","NORTHERN CIRCLE","WAYANAD NORTH DIVISION","MANANTHAVADY RANGE",,,,,
"2024-02-27","01:54:00","SNPP","08° 48' 20""N","77° 01' 55""E","KERALA","THIRUVANANTHAPURAM","SOUTHERN CIRCLE","THIRUVANANTHAPURAM DIVISION","KULATHUPUZHA RANGE",,,,,
"2024-02-27","01:54:00","SNPP","08° 48' 32""N","77° 01' 57""E","KERALA","THIRUVANANTHAPURAM","SOUTHERN CIRCLE","THIRUVANANTHAPURAM DIVISION","KULATHUPUZHA RANGE",,,,,
"2024-02-27","01:54:00","SNPP","08° 58' 51""N","77° 08' 35""E","KERALA","KOLLAM","SOUTHERN CIRCLE","THENMALA DIVISION","ARYANKAVU RANGE",,,,,
"2024-02-27","01:54:00","SNPP","09° 12' 09""N","76° 54' 25""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","KONNI DIVISION","KONNI RANGE",,,,,
"2024-02-27","01:54:00","SNPP","09° 12' 19""N","76° 54' 40""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","KONNI DIVISION","KONNI RANGE",,,,,
